eos	smiles
EOS101475	Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
EOS101568	COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1.O=C(O)/C=C\C(=O)O
EOS101569	CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
EOS101570	CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
EOS101571	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
EOS101476	CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1
EOS101637	CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1
EOS101477	CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(N)=O)ccc32)c2ccccc2)c1
EOS101572	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
EOS101573	C#CCN(C)Cc1ccccc1.Cl
EOS101574	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
EOS101478	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1
EOS101575	CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
EOS101638	O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
EOS101576	NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
EOS101479	CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
EOS101480	CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
EOS101577	O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F
EOS101639	CCN(c1nc(N)c(C(=O)NC(=N)N)nc1Cl)C(C)C.Cl
EOS101578	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl
EOS101481	C[C@@H](Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO
EOS101482	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
EOS101579	COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2.CS(=O)(=O)O
EOS101640	CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
EOS101580	CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl
EOS101581	CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O
EOS101483	Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1
EOS101484	COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1
EOS101582	N#Cc1ccc(C2CCCc3cncn32)cc1
EOS101485	CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
EOS101583	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
EOS101641	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
EOS101584	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl
EOS101585	Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1
EOS101486	CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
EOS101487	CS(=O)(=O)O.CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
EOS101488	Nc1nccc(/C=C/c2ccccc2)n1
EOS101489	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
EOS101586	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1nnc(C)n1-2
EOS101587	CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl
EOS101642	CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O.Cl
EOS101588	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
EOS101589	C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
EOS101490	Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12
EOS101491	COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
EOS101492	Cl.O=C([C@@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1
EOS101590	C[C@@H]1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21
EOS101493	COc1ccc2[nH]cc(C3=CCNCC3)c2c1
EOS101643	NC[C@H](O)c1ccc(O)c(O)c1
EOS101591	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
EOS101494	CCCCCNC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1
EOS101644	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
EOS101592	CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
EOS101593	COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1
EOS101495	CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c(-c2[nH]c3cc(F)ccc3c2C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)[nH]c2cc(F)ccc12
EOS101496	COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C
EOS101645	COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
EOS101497	CNCCN1CCC(OCc2ccccc2)CC1
EOS101594	Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21
EOS101595	CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)C5CC[C@]43C)[C@H]2C1
EOS101498	Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl
EOS101646	CC(C)NCC(O)COc1cccc2[nH]ccc12
EOS101499	COc1cc(C(=O)N2CC[C@@H](O)[C@@H](N)C2)cc2nc(-c3cc4ccccc4n3CC3CC3)n(C)c12.Cl
EOS101596	COC(=O)CC[C@H](NC(=O)[C@H](CC(=O)OC)NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)OC)C(=O)CF)C(C)C
EOS101597	CC[N+](C)(C)c1cccc(O)c1.[Cl-]
EOS101500	COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C
EOS101647	CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
EOS101501	CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1
EOS101502	COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1
EOS101598	CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1
EOS101599	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
EOS101503	O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1
EOS101600	Cl.O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1
EOS101648	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
EOS101601	O=C(O)c1ccc(O)c2ncccc12
EOS101602	NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
EOS101504	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C
EOS101505	Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1
EOS101603	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
EOS101649	CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
EOS101604	OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1
EOS101605	COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F
EOS101506	Cc1noc(-c2ccc(-c3ccc(CC(=O)[O-])cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1.[Na+]
EOS101507	CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12
EOS101508	CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1
EOS101606	CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
EOS101650	CCCN(CCC)C1CCc2cccc(O)c2C1
EOS101509	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
EOS101510	O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
EOS101607	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
EOS101511	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
EOS101651	Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
EOS101512	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
EOS101608	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
EOS101609	C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1
EOS101652	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
EOS101610	CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
EOS101513	COc1ccc2c(O[C@H]3CC4C(=O)N(C)CCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
EOS101514	Cl.Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21
EOS101611	O=C(O)c1cc(C(=O)O)c(C(=O)N(Cc2cccc(Oc3ccccc3)c2)[C@H]2CCCc3ccccc32)cc1C(=O)O
EOS101515	Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
EOS101653	CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
EOS101516	C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
EOS101612	COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
EOS101654	CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
EOS101613	Cn1c(SCC(=O)N2CCC[C@H]2C(=O)Nc2ccccc2-c2ccccc2)nc2ccccc21
EOS101614	Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
EOS101517	Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1
EOS101518	COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C
EOS101519	CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1
EOS101615	Cl.O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1
EOS101655	Cc1cc(C)cc(Oc2ccc(CNC(=O)[C@H](C)N)cc2C)c1
EOS101616	COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C
EOS101520	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2
EOS101617	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
EOS101521	O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1
EOS101656	Cl.Clc1ccccc1CN1CCc2sccc2C1
EOS101522	c1ccc2[nH]c(-c3cscn3)nc2c1
EOS101523	CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1
EOS101618	CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O
EOS101657	CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
EOS101619	Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
EOS101620	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
EOS101524	Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1
EOS101525	CC1(C)CC(=O)C(C2C3=C(CC(C)(C)CC3=O)Oc3ccccc32)C(=O)C1
EOS101658	O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2
EOS101526	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
EOS101527	C[C@H](NC(=O)CNC(=O)c1cccc(Cl)c1)c1ccccc1
EOS101621	CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
EOS101622	Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
EOS101623	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1
EOS101659	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
EOS101624	CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
EOS101528	CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
EOS101529	CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1
EOS101530	CC(C)Cc1ccc(C(C)C(=O)O)cc1
EOS101660	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+]
EOS101735	Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)c(Cl)c1
EOS101625	CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.O=C(O)CC(O)(CC(=O)O)C(=O)O
EOS101626	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
EOS101627	CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl
EOS101736	O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1
EOS101661	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
EOS101737	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
EOS101628	Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1
EOS101629	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O
EOS101630	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
EOS101738	C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1
EOS101739	CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O
EOS101631	COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2
EOS101662	Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2.Cl
EOS101632	C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1
EOS101740	CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
EOS101741	Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+]
EOS101897	COc1ccc(-c2c(C)nn3c(NCCN4CCOCC4)cc(C)nc23)cc1OC
EOS101742	CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
EOS101663	CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1.Cl
EOS101743	CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1
EOS101898	O=C(Cc1ccccc1F)Nc1nc2ccccc2[nH]1
EOS101899	O=S(=O)(c1ccccc1)N1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1
EOS101664	C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
EOS101900	COc1cccc(-n2c(SCc3cc(=O)oc4cc(O)c(O)cc34)nc3ccccc3c2=O)c1
EOS101744	CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
EOS101745	CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
EOS101901	COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1
EOS101746	O=C(Nc1nc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2s1)c1ccccc1
EOS101902	O=C(Cn1sc2ccccc2c1=O)NC12CC3CC(CC(C3)C1)C2
EOS101665	Nc1ncnc2c1C(Nc1ccc(F)cc1)N=N2
EOS101903	CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
EOS101747	Cl.Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
EOS101904	CCCCn1c(NC(=O)c2cccs2)c(C#N)c2nc3ccccc3nc21
EOS101666	COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1
EOS101905	c1ccc(-c2cn3c(n2)CCc2ccc4cccnc4c2-3)cc1
EOS101906	CN(C)S(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1
EOS101748	Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
EOS101749	C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-]
EOS101750	C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21.[Br-]
EOS101907	Clc1cccc(Nc2ncnc3sccc23)c1
EOS101667	Cl.Cl.c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1
EOS101908	Br.CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1
EOS101909	O=c1[nH]c(Nc2ccc(F)cc2)cc2ccccc12
EOS101751	C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1
EOS101910	Cl.Cl.c1ccc2nc(N3CCNCC3)ccc2c1
EOS101668	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C
EOS101911	C=CCN1C(=O)C(=NNc2ccccc2O)c2ccccc21
EOS101912	O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1
EOS101913	O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccc([N+](=O)[O-])c1
EOS101752	C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
EOS101753	Cc1cccc(C)c1NC1=NCCCS1.Cl
EOS101754	Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
EOS101914	CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1ccc2c(c1)OCCO2
EOS101669	O=C1CSc2ccccc2N1Cc1cccc(C(F)(F)F)c1
EOS101915	CCCn1nc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)c2ccccc2c1=O
EOS101916	COc1cccc(C(=O)Nc2ncc(Cc3cccc(C(F)(F)F)c3)s2)c1
EOS101755	CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@](=O)Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1
EOS101756	Cl.Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl
EOS101917	Cc1nc2ccccc2nc1SCC(=O)NC(=O)Nc1ccccc1
EOS101757	Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1
EOS101670	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
EOS101758	CCOC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc1-2
EOS101918	O=C(NCc1ccc(C(F)(F)F)cc1)Nc1cccc2cnccc12
EOS101919	Cc1nc2c(OCc3ccccc3)cccn2c1CC#N
EOS101671	CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21
EOS101920	O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ccc(Cl)c(C(F)(F)F)c1
EOS101921	[O-][n+]1ccccc1S
EOS101922	O=C(Nc1ccccc1-c1nc2ccccc2[nH]c1=O)c1ccc(F)cc1
EOS101759	C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
EOS101760	O=C(O)c1cc(O)c(O)c(O)c1
EOS101761	CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
EOS101762	O=C(O)c1cc(O)c2ccccc2n1
EOS101923	CSc1nc2ccc(NC(=O)c3cc4ccccc4o3)cc2s1
EOS101924	COc1cc(NC(=O)Cc2nn(C)c(=O)c3ccccc23)ccc1Cl
EOS101763	Cl.Cl.O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
EOS101925	Cc1cccc(C(=O)NC2=NCCS2)c1
EOS101672	COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC
EOS101926	COc1ccc(Cl)cc1NC(=O)c1cc(C2CC2)on1
EOS101927	O=C(NCCc1cccc2ccccc12)C1CCC1
EOS101764	CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
EOS101673	C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1
EOS101765	COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
EOS101766	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21
EOS101767	Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
EOS101928	O=C(Nc1cc(Cl)ccc1-c1nc2ccccc2nc1O)c1cccs1
EOS101929	CCOc1ccc2oc(C(=O)N[C@@H](CCSC)c3nc4ccccc4[nH]3)c(C)c2c1
EOS101930	O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12
EOS101674	C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
EOS101931	Cc1csc(SCC(=O)c2cc(C)n(Cc3cccs3)c2C)n1
EOS101932	O=C(CCNC(=O)c1ccccc1Cl)Nc1ccc(Cl)c(C(F)(F)F)c1
EOS101933	Cc1nnc(SCC(=O)NC2CCCC(C)C2C)n1N
EOS101768	Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1
EOS101769	CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.Cl
EOS101770	COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C
EOS101771	Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
EOS101934	Cc1ccc2nc(NC(=O)CCCc3nc4ccccc4s3)sc2c1
EOS101935	CCOc1ccc(NC(=S)NCCCn2ccnc2)cc1
EOS101772	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
