Protein ID,Recursion Step Done,Ligand Description,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
AF-P86452-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q6IS14-F1-model_v3/rank1_confidence-1.07.sdf,525566.0322135397,90,8.685986600478017,-2.11,rank1_confidence-2.11,1711909598.9586716,12.7303626537323,8
AF-Q12798-F1-model_v3,1/5,null,-4.786342463615836,7,4.266237235348356,-0.99,rank1_confidence-0.99,1711958022.6434572,30.26499319076538,8
AF-O76076-F1-model_v3,1/5,null,11.042015487321422,7,9.96226768631243,-2.45,rank1_confidence-2.45,1711887617.5113215,42.05648064613342,8
AF-P28331-F1-model_v3,1/5,null,-4.700792847922112,6,7.978252910029994,-1.23,rank1_confidence-1.23,1711892124.6675823,16.614195346832275,8
AF-A3QJZ6-F1-model_v3,1/5,null,288.00795932445544,69,7.2071469245473025,-2.6,rank1_confidence-2.60,1711863485.147237,18.134521007537842,8
AF-Q6NXS1-F1-model_v3,1/5,null,-3.088678410623506,3,4.659190296326443,-2.25,rank1_confidence-2.25,1711878608.2880883,34.35791039466858,8
AF-Q6ZS92-F1-model_v3,1/5,null,5.2465118548859095,21,6.469032355269761,-0.8,rank1_confidence-0.80,1711843447.1610334,27.551222324371338,8
AF-Q15080-F1-model_v3,1/5,null,-3.5053275754000057,15,7.792127253621928,-2.56,rank1_confidence-2.56,1711910261.4067645,17.30257749557495,8
AF-Q5QJ38-F1-model_v3,1/5,null,-2.2885287560724867,13,3.9318275636176736,-1.66,rank1_confidence-1.66,1711914278.14352,14.863478183746338,8
AF-Q8TDL5-F1-model_v3,1/5,null,-2.467338091582329,8,6.2402075786519475,-1.86,rank1_confidence-1.86,1711896618.001334,21.259207010269165,8
AF-P62140-F1-model_v3,1/5,null,-5.192844715506607,12,7.405064010770843,-1.33,rank1_confidence-1.33,1711904850.3999264,42.42113137245178,8
AF-Q9UIL1-F1-model_v3,1/5,null,1917.190831157169,28,10.582262161847183,-3.3,rank1_confidence-3.30,1711932100.6483035,23.67955255508423,8
AF-Q6VY07-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P62140-F1-model_v3/rank1_confidence-0.98.sdf,-3.4708066678865097,12,7.38874989064999,-1.4,rank1_confidence-1.40,1711885721.3276603,15.606086254119873,8
AF-Q6NUN9-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9UIL1-F1-model_v3/rank1_confidence-1.44.sdf,1.256146360413382,13,6.389265361572271,-2.66,rank1_confidence-2.66,1711993399.0786324,15.22484540939331,8
AF-Q92572-F1-model_v3,1/5,null,-3.297959939376894,9,8.913874702324705,-0.68,rank1_confidence-0.68,1711912982.9515572,40.98695516586304,8
AF-Q5TA79-F1-model_v3,1/5,null,-1.0457161870956782,3,6.796145198835333,-2.42,rank1_confidence-2.42,1711910108.6136024,31.32184934616089,8
AF-Q32M84-F1-model_v3,1/5,null,3424030.8490442866,48,6.2653647293187475,-1.74,rank1_confidence-1.74,1711936420.1928816,18.456310510635376,8
AF-Q8N1N5-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q5TA79-F1-model_v3/rank1_confidence-1.41.sdf,395.4656087022148,69,9.200555246482509,-1.52,rank1_confidence-1.52,1711906216.7606018,14.002285718917847,8
AF-Q15759-F1-model_v3,1/5,null,-6.007544492321732,12,6.99943856318292,-0.95,rank1_confidence-0.95,1711900512.0073738,27.56545877456665,8
AF-Q7Z5A9-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8N1N5-F1-model_v3/rank1_confidence-1.45.sdf,-3.3596406368375438,0,5.484125680957646,-1.95,rank1_confidence-1.95,1711923333.8678212,18.158992290496826,8
AF-Q9Y5Y6-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q15759-F1-model_v3/rank1_confidence-0.78.sdf,-4.182189211772416,18,10.248934294442165,-0.71,rank1_confidence-0.71,1711898090.9239042,17.574446201324463,8
AF-Q86T96-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q7Z5A9-F1-model_v3/rank1_confidence-1.05.sdf,-3.6589678168477193,17,9.386928650045832,-1.65,rank1_confidence-1.65,1711917055.8815007,21.53404974937439,8
AF-O00461-F1-model_v3,1/5,null,-2.006407710794225,2,5.930796947434985,-2.06,rank1_confidence-2.06,1712003110.5587976,38.24825358390808,8
AF-Q02750-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q86T96-F1-model_v3/rank1_confidence-1.14.sdf,-7.114106751011307,25,10.371975224246839,-0.2,rank1_confidence-0.20,1711918092.494226,17.17470693588257,8
AF-Q9H9Q4-F1-model_v3,1/5,null,-4.413551982537242,6,5.0540048155754675,-0.78,rank1_confidence-0.78,1711855288.9295595,34.26351737976074,8
AF-P40394-F1-model_v3,1/5,null,-6.218924308552572,15,8.966715410646387,-0.78,rank1_confidence-0.78,1711889126.3208392,23.777969121932983,8
AF-P02689-F1-model_v3,1/5,null,-6.627866198030945,1,13.229160612385158,-4.71,rank1_confidence-4.71,1711958933.91607,20.835283041000366,8
AF-Q6ZVW7-F1-model_v3,1/5,null,7.222419809321052,14,10.890086908099633,-1.19,rank1_confidence-1.19,1711881507.1308699,21.556718826293945,8
AF-Q08AF3-F1-model_v3,1/5,null,19.177365622091063,55,4.507803060161123,-1.53,rank1_confidence-1.53,1711867076.9928427,15.577353715896606,8
AF-P41271-F1-model_v3,1/5,null,-3.298456595829395,2,7.405847872763033,-1.35,rank1_confidence-1.35,1711914880.0529087,22.21785259246826,8
AF-P68036-F1-model_v3,1/5,null,58.0891350000209,16,6.443889518691805,-2.27,rank1_confidence-2.27,1711891154.9251342,41.266398191452026,8
AF-Q2QL34-F1-model_v3,1/5,null,43.633488138465296,20,6.949458456425603,-1.68,rank1_confidence-1.68,1711881831.8277173,15.847008228302002,8
AF-A6NEW6-F1-model_v3,1/5,null,-0.9434194335214615,0,8.848548001751212,-3.45,rank1_confidence-3.45,1711886490.0077777,16.32366967201233,8
AF-Q92985-F1-model_v3,1/5,null,-3.424146853821816,8,7.169671148103234,-1.65,rank1_confidence-1.65,1711900205.5920765,15.921153545379639,8
AF-Q8WXF3-F1-model_v3,1/5,null,-2.9408911713742767,2,4.234064239657357,-1.85,rank1_confidence-1.85,1711845360.5756423,27.058340311050415,8
AF-Q96EY5-F1-model_v3,1/5,null,-1.6521619069514264,0,5.246016255794871,-3.21,rank1_confidence-3.21,1711937424.919089,25.439910173416138,8
AF-Q9NPC1-F1-model_v3,1/5,null,21885.491109410774,136,6.624841966966343,-2.91,rank1_confidence-2.91,1711934457.050484,13.851891040802002,8
AF-Q92997-F1-model_v3,1/5,null,-3.2292532247673704,1,9.66993784846099,-2.48,rank1_confidence-2.48,1711940398.3397021,17.46761417388916,8
AF-Q9HC44-F1-model_v3,1/5,null,19.493273198268223,31,10.842527857159965,-2.18,rank1_confidence-2.18,1711961287.7385468,26.25431180000305,8
AF-Q96R27-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q92997-F1-model_v3/rank1_confidence-1.44.sdf,-2.740580567955412,35,5.510785284065392,-1.58,rank1_confidence-1.58,1711937627.77524,21.735931873321533,8
AF-O14896-F1-model_v3,1/5,null,-2.042555344780139,11,6.968255984095151,-1.58,rank1_confidence-1.58,1711960013.1037247,24.04287075996399,8
AF-P33681-F1-model_v3,1/5,null,-0.7430215720538792,18,5.876884264718171,-0.97,rank1_confidence-0.97,1711946098.9631083,24.368738412857056,8
AF-Q86W47-F1-model_v3,1/5,null,-2.7181652429914838,5,5.793805084531542,-2.26,rank1_confidence-2.26,1711856824.0811825,26.57047438621521,8
AF-Q8N5A5-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P33681-F1-model_v3/rank1_confidence-0.58.sdf,-5.034381115553654,12,4.207247434590826,-0.95,rank1_confidence-0.95,1711880249.9383652,18.230181217193604,8
AF-A0A6Q8PHR7-F1-model_v3,1/5,null,1.6502039592031985,14,6.5624308145767,-2.06,rank1_confidence-2.06,1711919056.7424266,16.279513597488403,8
AF-O15305-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8N5A5-F1-model_v3/rank1_confidence-1.06.sdf,-2.7151201800782934,7,9.54344887491267,-2.66,rank1_confidence-2.66,1711924460.8082745,19.09758758544922,8
AF-Q8N5H7-F1-model_v3,1/5,null,-3.8705844132112293,23,10.469122926665676,-0.59,rank1_confidence-0.59,1711841597.872715,11.419291019439697,8
AF-Q9UP79-F1-model_v3,1/5,null,-5.593397060875075,6,8.231411579484515,-0.12,rank1_confidence-0.12,1711857904.5761151,19.413655042648315,8
AF-Q9NYY8-F1-model_v3,1/5,null,-3.432294157671247,6,6.5948921780978935,-0.93,rank1_confidence-0.93,1711924475.114754,39.09669899940491,8
AF-O75995-F1-model_v3,1/5,null,-0.833081728772281,7,10.487902063230123,-2.23,rank1_confidence-2.23,1711998998.4264762,76.15115427970886,8
AF-P02747-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9NYY8-F1-model_v3/rank1_confidence-0.72.sdf,-1.9683065727922586,1,5.139913905674632,-1.9,rank1_confidence-1.90,1711975266.077745,20.952141046524048,8
AF-Q6TDP4-F1-model_v3,1/5,null,1826.4616824168786,50,9.187699179823596,-2.28,rank1_confidence-2.28,1711863355.289654,22.913870096206665,8
AF-P05156-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P02747-F1-model_v3/rank1_confidence-1.29.sdf,-3.3396189465159805,24,8.84659135775847,-1.15,rank1_confidence-1.15,1711867173.1183224,16.39931631088257,8
AF-P0C5Y4-F1-model_v3,1/5,null,30.92003680847429,21,9.625458420621769,-0.89,rank1_confidence-0.89,1711911804.2377305,29.059335470199585,8
AF-Q8NCU4-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P05156-F1-model_v3/rank1_confidence-0.85.sdf,-1.1310523458937003,0,6.661184366249344,-1.02,rank1_confidence-1.02,1711868164.0030177,19.665048599243164,8
AF-Q9NX78-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P0C5Y4-F1-model_v3/rank1_confidence-1.23.sdf,62.83038871284171,38,8.958430193419986,-1.25,rank1_confidence-1.25,1711870259.427141,16.44738793373108,8
AF-Q8NH87-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8NCU4-F1-model_v3/rank1_confidence-0.50.sdf,3210.0415981292367,72,163.05033591973262,-2.25,rank1_confidence-2.25,1711927220.907945,21.785953998565674,8
AF-Q9HAF1-F1-model_v3,1/5,null,628828.5294330762,27,7.10239683441165,-2.98,rank1_confidence-2.98,1711966347.1488826,33.33987069129944,8
AF-Q9H3H9-F1-model_v3,1/5,null,4.541167294661789,21,5.937574384604318,-3.33,rank1_confidence-3.33,1711930045.0466838,19.608653783798218,8
AF-Q96A09-F1-model_v3,1/5,null,9.239533156637929,23,5.475689581962769,-1.78,rank1_confidence-1.78,1711959144.4849331,16.080249071121216,8
AF-Q9Y6Z5-F1-model_v3,1/5,null,-3.3593095174376764,0,8.487299925595778,-1.02,rank1_confidence-1.02,1711956498.674479,18.223953008651733,8
AF-P13797-F1-model_v3,1/5,null,-2.6476712855667173,21,7.808667454081146,-1.78,rank1_confidence-1.78,1711938190.2774727,25.938358783721924,8
AF-P28223-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9Y6Z5-F1-model_v3/rank1_confidence-1.05.sdf,-7.570312232280635,21,8.293349357401297,0.07,rank1_confidence0.07,1712004002.7006526,15.94502854347229,8
AF-Q92526-F1-model_v3,1/5,null,-1.1737873059998591,31,8.189468362734672,-1.21,rank1_confidence-1.21,1711873828.0590162,32.23393130302429,8
AF-Q8NBQ7-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P28223-F1-model_v3/rank1_confidence-0.04.sdf,-4.932914465357267,18,7.442024923776131,-2.76,rank1_confidence-2.76,1711878736.1058173,20.83904242515564,8
AF-P0DPH9-F1-model_v3,1/5,null,8863.142885491185,82,5.520740129773955,-2.15,rank1_confidence-2.15,1711936253.6515653,26.4693443775177,8
AF-Q6UB35-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8NBQ7-F1-model_v3/rank1_confidence-0.64.sdf,-2.5152045020303504,5,6.377756762451426,-1.59,rank1_confidence-1.59,1711926810.5528102,14.187308073043823,8
AF-O00391-F1-model_v3,1/5,null,99787.75896577215,112,6.844649996790764,-3.33,rank1_confidence-3.33,1711872175.6832619,14.638643980026245,8
AF-Q9BYV6-F1-model_v3,1/5,null,-2.612682940411252,6,6.367646376017106,-1.14,rank1_confidence-1.14,1711911897.8161595,40.155797481536865,8
AF-O43772-F1-model_v3,1/5,null,4.557930935507481,34,6.175376671488991,-2.1,rank1_confidence-2.10,1711855145.1589785,36.63078045845032,8
AF-Q8TCE9-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BYV6-F1-model_v3/rank1_confidence-1.13.sdf,-1.1197182939380057,39,9.573987124260071,-1.36,rank1_confidence-1.36,1711953439.1251674,17.016367435455322,8
AF-Q02161-F1-model_v3,1/5,null,3.3170984440633435,42,8.245561353739248,-0.74,rank1_confidence-0.74,1711859787.864772,24.43045401573181,8
AF-Q6ZS82-F1-model_v3,1/5,null,-1.4342988964736456,15,5.821908953868871,-3.51,rank1_confidence-3.51,1711931424.6622016,14.758580684661865,8
AF-O15244-F1-model_v3,1/5,null,580.2459515201139,96,7.616185619004142,-8.8,rank1_confidence-8.80,1711888846.3310912,21.30545425415039,8
AF-O15391-F1-model_v3,1/5,null,23.745821658095434,47,6.43645682621586,-1.48,rank1_confidence-1.48,1711914277.257836,17.501474142074585,8
AF-P17693-F1-model_v3,1/5,null,-5.633291518515069,9,10.775696247754212,-1.01,rank1_confidence-1.01,1711857797.689743,27.200343132019043,8
AF-P0C7N8-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O15391-F1-model_v3/rank1_confidence-1.29.sdf,787.8953342622382,81,9.306512186769226,-2.18,rank1_confidence-2.18,1711858156.566382,16.54146981239319,8
AF-Q9UNL2-F1-model_v3,1/5,null,1169.6427114630678,20,5.80963974918545,-2.33,rank1_confidence-2.33,1711875281.6814282,20.12254810333252,8
AF-Q15526-F1-model_v3,1/5,null,-1.5522212898859138,5,9.016804790740323,-3.03,rank1_confidence-3.03,1711870365.6888356,21.912051677703857,8
AF-Q9BRQ6-F1-model_v3,1/5,null,-1.7321518945446068,4,10.007964896007223,-1.5,rank1_confidence-1.50,1711998292.4550164,17.117918491363525,8
AF-Q8N165-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q15526-F1-model_v3/rank1_confidence-1.48.sdf,-5.782905870200223,16,9.613819478821156,-0.97,rank1_confidence-0.97,1711897407.354903,14.58757996559143,8
AF-Q92529-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BRQ6-F1-model_v3/rank1_confidence-1.08.sdf,-3.4320616136331528,4,5.8176656239980105,-1.6,rank1_confidence-1.60,1711950030.6426024,13.417708396911621,8
AF-P13232-F1-model_v3,1/5,null,-0.42934047316192536,22,7.137215862969711,-0.7,rank1_confidence-0.70,1711923135.384113,21.006343126296997,8
AF-A0A0K0K1C4-F1-model_v3,1/5,null,-2.754076737372832,12,3.986681673779799,-0.49,rank1_confidence-0.49,1711936261.131081,27.51994800567627,8
AF-Q15119-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P13232-F1-model_v3/rank1_confidence-0.75.sdf,53.81277786435949,38,5.602876107359933,-1.5,rank1_confidence-1.50,1711873597.7251942,14.244466304779053,8
AF-Q9Y233-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A0A0K0K1C4-F1-model_v3/rank1_confidence-0.46.sdf,-4.357054210343895,28,11.440216898989547,-1.68,rank1_confidence-1.68,1711837476.5495334,12.711945295333862,8
AF-Q8N441-F1-model_v3,1/5,null,2134.0708995646814,47,7.69368924842378,-1.36,rank1_confidence-1.36,1711896660.963167,23.079771041870117,8
AF-Q9BXT2-F1-model_v3,1/5,null,-4.164457803316782,24,10.681875285191964,-1.01,rank1_confidence-1.01,1712000411.9362538,35.2815887928009,8
AF-Q9NYA1-F1-model_v3,1/5,null,-8.586910463086143,5,9.444041810380384,-0.15,rank1_confidence-0.15,1711924002.935445,27.601453065872192,8
AF-A0A2R8YEG4-F1-model_v3,1/5,null,8.735387699547443,57,4.679095228612539,-2.21,rank1_confidence-2.21,1711952521.461156,17.910485982894897,8
AF-Q9BPX3-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9NYA1-F1-model_v3/rank1_confidence-0.25.sdf,2.606617931033333,44,6.138965472003477,-1.4,rank1_confidence-1.40,1711974441.890419,147.26652789115906,8
AF-O43812-F1-model_v3,1/5,null,5.5325451955124665,18,7.3203258714356565,-1.82,rank1_confidence-1.82,1711840696.884097,260.9759302139282,8
AF-P00736-F1-model_v3,1/5,null,-2.199534326800354,12,8.318211623972473,-2.08,rank1_confidence-2.08,1711949083.7617092,46.05140233039856,8
AF-O75190-F1-model_v3,1/5,null,3.981415583257672,39,5.134558486483627,-2.51,rank1_confidence-2.51,1711859809.38743,16.917537927627563,8
AF-Q8TF45-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P00736-F1-model_v3/rank1_confidence-1.24.sdf,3.781844778048733,10,5.7605404374289435,-2.46,rank1_confidence-2.46,1711866265.4003067,19.09132981300354,8
AF-Q9HBL7-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O75190-F1-model_v3/rank1_confidence-1.32.sdf,-1.2133725119090708,15,5.659706216775561,-2.22,rank1_confidence-2.22,1711861920.6895716,16.199524641036987,8
AF-Q2I0M4-F1-model_v3,1/5,null,-1.2490552323565134,0,4.855436344038708,-3.24,rank1_confidence-3.24,1711932910.1189075,32.183828353881836,8
AF-Q6P996-F1-model_v3,1/5,null,10.550373933259996,27,5.826943009238221,-1.68,rank1_confidence-1.68,1711959765.6964555,14.908469438552856,8
AF-Q12996-F1-model_v3,1/5,null,12.823858179416893,53,5.054775992491571,-2.66,rank1_confidence-2.66,1711899876.958596,23.21431803703308,8
AF-Q9NS28-F1-model_v3,1/5,null,-2.734302906381192,8,6.449298498648474,-2.31,rank1_confidence-2.31,1711910928.4155998,33.645407915115356,8
AF-Q6RW13-F1-model_v3,1/5,null,-1.4098724364744775,4,7.427002387309074,-2.5,rank1_confidence-2.50,1711892725.375409,37.45989489555359,8
AF-Q8N442-F1-model_v3,1/5,null,16944.04843870753,36,8.759470787483707,-2.38,rank1_confidence-2.38,1711963189.3632665,17.795432567596436,8
AF-Q8N183-F1-model_v3,1/5,null,829.7621502978839,26,6.783210565846218,-2.42,rank1_confidence-2.42,1711911683.3226488,14.31154465675354,8
AF-P62241-F1-model_v3,1/5,null,-4.089170271292023,11,4.5090877910122344,-1.53,rank1_confidence-1.53,1711924018.8758311,30.89954924583435,8
AF-P0C617-F1-model_v3,1/5,null,13.895415000726778,32,5.985382975804612,-1.26,rank1_confidence-1.26,1711923121.1560595,15.440555572509766,8
AF-P19388-F1-model_v3,1/5,null,1.1269021750593438,20,8.667670087779968,-1.44,rank1_confidence-1.44,1711885664.5918975,16.7452175617218,8
AF-Q5T7W7-F1-model_v3,1/5,null,-5.08434376903156,10,9.758460369864395,-1.49,rank1_confidence-1.49,1711870160.7036362,23.817097187042236,8
AF-P01743-F1-model_v3,1/5,null,-1.831535436412144,29,4.646545851022054,-1.94,rank1_confidence-1.94,1711875682.0670855,18.075559616088867,8
AF-O15131-F1-model_v3,1/5,null,-0.07659056776348494,9,6.9478183304219385,-1.21,rank1_confidence-1.21,1711906068.3096843,25.06940722465515,8
AF-Q0VAQ4-F1-model_v3,1/5,null,-1.8110086002136527,1,9.475258064227702,-1.16,rank1_confidence-1.16,1711866742.6261659,15.052162885665894,8
AF-Q9H7C4-F1-model_v3,1/5,null,-3.0308412485697267,11,7.88671497507066,-1.36,rank1_confidence-1.36,1711857455.0650268,26.160536766052246,8
AF-O94886-F1-model_v3,1/5,null,-0.48265134124159126,14,5.267962071322643,-2.49,rank1_confidence-2.49,1711891653.900546,13.516955137252808,8
AF-Q9Y5A7-F1-model_v3,1/5,null,-0.5079966772341254,35,8.35745539114808,-1.19,rank1_confidence-1.19,1711957999.4719675,25.72099757194519,8
AF-Q8WV93-F1-model_v3,1/5,null,-2.559777214685045,30,9.741674098219391,-1.61,rank1_confidence-1.61,1711863833.4965582,39.04583811759949,8
AF-Q8N146-F1-model_v3,1/5,null,5163.581870530582,114,8.41294017238657,-2.91,rank1_confidence-2.91,1712002414.365937,30.704478979110718,8
AF-Q16186-F1-model_v3,1/5,null,2.4281312790010503,47,6.990536579027719,-1.45,rank1_confidence-1.45,1711933682.5224843,25.128434419631958,8
AF-P02654-F1-model_v3,1/5,null,-2.436146177357474,15,6.344706371888435,-2.8,rank1_confidence-2.80,1711923086.5602422,21.53822422027588,8
AF-A8MUH7-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q16186-F1-model_v3/rank1_confidence-0.86.sdf,-2.7718140164274225,3,7.38604611844292,-1.45,rank1_confidence-1.45,1711898465.9591262,21.138748168945312,8
AF-P01111-F1-model_v3,1/5,null,-0.17825034272071794,7,8.487305778150528,-1.77,rank1_confidence-1.77,1711867021.4836407,12.605159759521484,8
AF-Q6JVE9-F1-model_v3,1/5,null,-4.9970822048896935,12,4.683588987187406,-0.48,rank1_confidence-0.48,1711848123.6834433,23.703761339187622,8
AF-Q5BJH2-F1-model_v3,1/5,null,-3.4836764639525932,2,5.291391691734049,-0.68,rank1_confidence-0.68,1711866350.611917,17.044759035110474,8
AF-Q5T8I9-F1-model_v3,1/5,null,-5.18535734825023,10,10.240438379569497,-0.74,rank1_confidence-0.74,1711909618.4300594,15.74613642692566,8
AF-Q9NPF7-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q5BJH2-F1-model_v3/rank1_confidence-1.01.sdf,28.28173294216062,27,5.9820148058177836,-1.3,rank1_confidence-1.30,1711903548.7236018,13.883402824401855,8
AF-Q02962-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q5T8I9-F1-model_v3/rank1_confidence-0.76.sdf,-0.7282161429274537,0,7.256552010444736,-2.94,rank1_confidence-2.94,1711906239.1664314,17.751843452453613,8
